,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
13,0.3,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.8578418524421982,76.17939203125,70.38855840054438,1.2056489125532581
14,0.3,0.35,0.25,0.5,0.25,0.3,0.25,0.5,0.8523282328544305,79.99189203125,68.21512380483234,1.2197829463540875
15,0.3,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.8241592658177055,82.42939203125,71.18261376078934,1.1998148101055552
16,0.3,0.35,0.25,0.55,0.25,0.3,0.25,0.55,0.8289655101613945,86.24189203125,68.54385211184749,1.2178307598514861
17,0.3,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.7999495650869173,88.67939203125,71.8201291813555,1.1948974081326007
18,0.3,0.35,0.3,0.4,0.3,0.35,0.3,0.4,0.8573053277199341,79.95363499999999,72.21468125312629,1.1917556372441689
19,0.3,0.35,0.3,0.45,0.3,0.3,0.3,0.45,0.8343529370362966,85.016135,71.29905754501159,1.1989317255131131
20,0.3,0.35,0.3,0.45,0.3,0.35,0.3,0.45,0.8157479391359649,87.453635,73.46175066533596,1.1813652612987233
21,0.3,0.35,0.3,0.5,0.3,0.3,0.3,0.5,0.8049051493745256,92.516135,72.09705444123736,1.1926999347721612
22,0.3,0.35,0.3,0.5,0.3,0.35,0.3,0.5,0.7867834359612121,94.95363499999999,74.44234966821963,1.172745369225072
23,0.3,0.35,0.3,0.55,0.3,0.3,0.3,0.55,0.7838710684097075,100.01613499999999,72.73065122519375,1.1875389220599935
24,0.3,0.35,0.3,0.55,0.3,0.35,0.3,0.55,0.7661798347892171,102.45363499999999,75.2070303928111,1.16577641443506
25,0.3,0.35,0.3,0.6,0.3,0.3,0.3,0.6,0.7685414429925442,107.51613499999999,73.23307227785587,1.183320511066506
